epoch,loss,val_loss
0,0.3849394917488098,0.4082690179347992
1,0.3825047016143799,0.4058898687362671
2,0.3823126554489136,0.4092154800891876
3,0.38217678666114807,0.4055079221725464
4,0.38201969861984253,0.4086250960826874
5,0.3819250464439392,0.39914265275001526
6,0.3818877339363098,0.41391226649284363
7,0.3818596601486206,0.4107116162776947
8,0.3818122446537018,0.4092506468296051
9,0.38180243968963623,0.4050620496273041
10,0.38177621364593506,0.4095642566680908
11,0.38178178668022156,0.4085444509983063
12,0.38173404335975647,0.4053894281387329
13,0.38169795274734497,0.404405415058136
14,0.3816915452480316,0.40384724736213684
15,0.3816851079463959,0.4044235050678253
16,0.3816724717617035,0.4056202471256256
17,0.38166067004203796,0.4077763855457306
18,0.38167616724967957,0.4049024283885956
19,0.3816513121128082,0.4057292938232422
20,0.38160207867622375,0.4068082273006439
21,0.3815913200378418,0.4072130620479584
22,0.3815833628177643,0.40548568964004517
23,0.38160964846611023,0.4049164056777954
24,0.3815392553806305,0.40779852867126465
