epoch,loss,val_loss
0,0.21219006180763245,0.26674988865852356
1,0.18799975514411926,0.2511459290981293
2,0.18214921653270721,0.24660661816596985
3,0.1785324066877365,0.23950795829296112
4,0.17602775990962982,0.23620183765888214
5,0.1742299497127533,0.23384837806224823
6,0.1726020872592926,0.23286207020282745
7,0.17161935567855835,0.2308085709810257
8,0.1708969622850418,0.23166213929653168
9,0.17002180218696594,0.22649888694286346
10,0.16951481997966766,0.22860769927501678
11,0.16903206706047058,0.22579312324523926
12,0.16853632032871246,0.22591012716293335
13,0.16821397840976715,0.2257840782403946
14,0.16781198978424072,0.2230539321899414
15,0.1674286425113678,0.22365540266036987
16,0.16708071529865265,0.22317562997341156
17,0.16673524677753448,0.22716669738292694
18,0.16652803122997284,0.22083589434623718
19,0.1663145273923874,0.22516152262687683
20,0.16606618463993073,0.22039230167865753
21,0.16575784981250763,0.22379948198795319
22,0.16568054258823395,0.223360076546669
23,0.16540569067001343,0.22055883705615997
24,0.16528993844985962,0.21972320973873138
