epoch,loss,val_loss
0,0.34044569730758667,0.2853338420391083
1,0.22920538485050201,0.21009404957294464
2,0.20207393169403076,0.16880685091018677
3,0.18886198103427887,0.14911946654319763
4,0.18072660267353058,0.14156687259674072
5,0.17534524202346802,0.1345122754573822
6,0.17111587524414062,0.1288674771785736
7,0.16743673384189606,0.12795570492744446
8,0.16477304697036743,0.12410109490156174
9,0.16241061687469482,0.12023454904556274
10,0.16059008240699768,0.11294995993375778
11,0.15891604125499725,0.11110562831163406
12,0.15747132897377014,0.1050393283367157
13,0.15593606233596802,0.11445620656013489
14,0.15439175069332123,0.10052706301212311
15,0.15273748338222504,0.10701589286327362
16,0.15134482085704803,0.1010361984372139
17,0.1503007858991623,0.10810603946447372
18,0.149411141872406,0.09982586652040482
19,0.1483311951160431,0.09753547608852386
20,0.14738130569458008,0.09941639751195908
21,0.14621585607528687,0.09518071264028549
22,0.14550933241844177,0.09494192153215408
23,0.14452596008777618,0.09237905591726303
24,0.144063800573349,0.09429990500211716
